time,DNI_W_m2,Ambient_Temp_C,Wind_Speed_mps,Hour,DayOfYear,Thermal_Power_kW,Electrical_Power_kW,Pump_Power_kW
2019-01-01 07:00:00,183.5,22.5,12.3,7,1,60.55500000000001,21.19425,4.204285714285715
2019-01-01 08:00:00,407.9,24.0,15.1,8,1,134.607,47.112449999999995,4.204285714285715
2019-01-01 09:00:00,633.1,24.9,16.0,9,1,208.92300000000003,73.12305,4.204285714285715
2019-01-01 10:00:00,758.7,25.3,15.3,10,1,250.37100000000004,87.62985,4.204285714285715
2019-01-01 11:00:00,829.1,25.8,15.8,11,1,273.603,95.76105,4.204285714285715
2019-01-01 12:00:00,822.3,26.0,16.6,12,1,271.359,94.97564999999999,4.204285714285715
2019-01-01 13:00:00,846.2,26.0,17.1,13,1,279.246,97.7361,4.204285714285715
2019-01-01 14:00:00,811.7,25.9,16.9,14,1,267.861,93.75134999999999,4.204285714285715
2019-01-01 15:00:00,733.7,25.5,17.0,15,1,242.12100000000004,84.74235,4.204285714285715
2019-01-01 16:00:00,633.4,24.9,16.3,16,1,209.02200000000002,73.1577,4.204285714285715
2019-01-01 17:00:00,439.1,23.6,13.1,17,1,144.903,50.716049999999996,4.204285714285715
2019-01-01 18:00:00,26.8,22.6,11.1,18,1,8.844,3.0953999999999997,4.204285714285715
2019-01-02 07:00:00,113.4,23.7,11.5,7,2,37.422,13.097699999999998,4.204285714285715
2019-01-02 08:00:00,314.1,24.9,13.3,8,2,103.65300000000002,36.27855,4.204285714285715
2019-01-02 09:00:00,454.7,25.6,17.3,9,2,150.051,52.517849999999996,4.204285714285715
2019-01-02 10:00:00,690.8,25.9,17.0,10,2,227.96400000000003,79.7874,4.204285714285715
2019-01-02 11:00:00,806.5,26.2,14.7,11,2,266.145,93.15074999999999,4.204285714285715
2019-01-02 12:00:00,794.2,26.4,13.5,12,2,262.086,91.7301,4.204285714285715
2019-01-02 13:00:00,776.2,26.4,13.3,13,2,256.146,89.6511,4.204285714285715
2019-01-02 14:00:00,754.9,26.4,14.0,14,2,249.11700000000002,87.19095,4.204285714285715
2019-01-02 15:00:00,739.9,26.0,13.8,15,2,244.16700000000003,85.45845,4.204285714285715
2019-01-02 16:00:00,635.1,25.5,14.6,16,2,209.58300000000003,73.35405,4.204285714285715
2019-01-02 17:00:00,413.1,24.9,13.1,17,2,136.323,47.71305,4.204285714285715
2019-01-02 18:00:00,26.5,23.7,9.4,18,2,8.745,3.0607499999999996,4.204285714285715
2019-01-03 07:00:00,199.3,23.2,10.2,7,3,65.769,23.01915,4.204285714285715
2019-01-03 08:00:00,448.7,24.9,11.2,8,3,148.071,51.82485,4.204285714285715
2019-01-03 09:00:00,612.9,25.5,10.4,9,3,202.25700000000003,70.78995,4.204285714285715
2019-01-03 10:00:00,719.7,26.2,10.4,10,3,237.50100000000003,83.12535000000001,4.204285714285715
2019-01-03 11:00:00,779.9,26.7,12.0,11,3,257.367,90.07845,4.204285714285715
2019-01-03 12:00:00,849.2,27.0,12.5,12,3,280.236,98.08259999999999,4.204285714285715
2019-01-03 13:00:00,827.0,27.0,14.1,13,3,272.91,95.5185,4.204285714285715
2019-01-03 14:00:00,834.6,27.0,15.4,14,3,275.418,96.3963,4.204285714285715
2019-01-03 15:00:00,785.6,26.4,16.3,15,3,259.24800000000005,90.73680000000002,4.204285714285715
2019-01-03 16:00:00,666.3,25.5,16.1,16,3,219.87900000000002,76.95765,4.204285714285715
2019-01-03 17:00:00,429.0,24.7,15.1,17,3,141.57,49.549499999999995,4.204285714285715
2019-01-03 18:00:00,26.1,23.8,13.9,18,3,8.613,3.01455,4.204285714285715
2019-01-04 07:00:00,135.8,23.4,9.1,7,4,44.814,15.684899999999999,4.204285714285715
2019-01-04 08:00:00,386.2,25.1,11.0,8,4,127.44600000000001,44.606100000000005,4.204285714285715
2019-01-04 09:00:00,631.3,26.0,15.8,9,4,208.32900000000004,72.91515000000001,4.204285714285715
2019-01-04 10:00:00,644.0,26.3,16.2,10,4,212.52000000000004,74.382,4.204285714285715
2019-01-04 11:00:00,754.5,26.7,16.4,11,4,248.98500000000004,87.14475000000002,4.204285714285715
2019-01-04 12:00:00,781.2,26.9,16.4,12,4,257.79600000000005,90.22860000000001,4.204285714285715
2019-01-04 13:00:00,793.9,26.9,15.9,13,4,261.987,91.69545000000001,4.204285714285715
2019-01-04 14:00:00,776.5,26.6,16.0,14,4,256.245,89.68575,4.204285714285715
2019-01-04 15:00:00,702.1,26.3,15.4,15,4,231.69300000000004,81.09255,4.204285714285715
2019-01-04 16:00:00,566.6,25.8,14.3,16,4,186.97800000000004,65.4423,4.204285714285715
2019-01-04 17:00:00,393.4,24.8,12.8,17,4,129.822,45.4377,4.204285714285715
2019-01-04 18:00:00,25.7,23.7,11.1,18,4,8.481,2.9683499999999996,4.204285714285715
2019-01-05 07:00:00,136.3,23.7,8.7,7,5,44.979,15.74265,4.204285714285715
2019-01-05 08:00:00,336.1,25.3,10.7,8,5,110.91300000000001,38.81955,4.204285714285715
2019-01-05 09:00:00,387.0,26.0,14.5,9,5,127.71000000000001,44.6985,4.204285714285715
2019-01-05 10:00:00,330.3,26.2,14.8,10,5,108.99900000000001,38.14965,4.204285714285715
2019-01-05 11:00:00,414.4,26.8,15.5,11,5,136.752,47.8632,4.204285714285715
2019-01-05 12:00:00,445.9,27.1,16.3,12,5,147.147,51.50144999999999,4.204285714285715
2019-01-05 13:00:00,619.3,27.2,17.3,13,5,204.36900000000003,71.52915,4.204285714285715
2019-01-05 14:00:00,690.6,27.1,17.1,14,5,227.89800000000002,79.7643,4.204285714285715
2019-01-05 15:00:00,648.3,26.5,17.1,15,5,213.93900000000002,74.87865000000001,4.204285714285715
2019-01-05 16:00:00,607.5,25.9,16.8,16,5,200.47500000000002,70.16625,4.204285714285715
2019-01-05 17:00:00,318.1,25.5,14.0,17,5,104.97300000000001,36.74055,4.204285714285715
2019-01-05 18:00:00,12.7,24.9,12.4,18,5,4.191,1.4668499999999998,4.204285714285715
2019-01-06 07:00:00,108.0,23.6,10.2,7,6,35.64,12.474,4.204285714285715
2019-01-06 08:00:00,487.8,25.5,12.7,8,6,160.974,56.34089999999999,4.204285714285715
2019-01-06 09:00:00,675.9,26.4,14.2,9,6,223.04700000000003,78.06645,4.204285714285715
2019-01-06 10:00:00,560.6,26.7,16.5,10,6,184.99800000000002,64.7493,4.204285714285715
2019-01-06 11:00:00,589.6,26.8,18.0,11,6,194.56800000000004,68.09880000000001,4.204285714285715
2019-01-06 12:00:00,874.5,27.0,15.3,12,6,288.585,101.00474999999999,4.204285714285715
2019-01-06 13:00:00,795.9,27.1,13.5,13,6,262.647,91.92644999999999,4.204285714285715
2019-01-06 14:00:00,811.5,27.1,13.2,14,6,267.795,93.72825,4.204285714285715
2019-01-06 15:00:00,775.4,26.7,12.9,15,6,255.88200000000003,89.5587,4.204285714285715
2019-01-06 16:00:00,645.5,26.1,13.1,16,6,213.01500000000004,74.55525000000002,4.204285714285715
2019-01-06 17:00:00,424.1,25.1,8.9,17,6,139.953,48.98355,4.204285714285715
2019-01-06 18:00:00,25.0,23.5,6.3,18,6,8.25,2.8874999999999997,4.204285714285715
2019-01-07 07:00:00,130.1,22.4,11.9,7,7,42.933,15.026549999999999,4.204285714285715
2019-01-07 08:00:00,405.3,23.8,11.6,8,7,133.749,46.812149999999995,4.204285714285715
2019-01-07 09:00:00,405.4,25.2,10.9,9,7,133.782,46.8237,4.204285714285715
2019-01-07 10:00:00,437.7,26.2,12.3,10,7,144.441,50.55435,4.204285714285715
2019-01-07 11:00:00,216.0,26.5,11.9,11,7,71.28,24.948,4.204285714285715
2019-01-07 12:00:00,392.8,27.2,11.6,12,7,129.62400000000002,45.36840000000001,4.204285714285715
2019-01-07 13:00:00,530.0,28.0,11.4,13,7,174.9,61.214999999999996,4.204285714285715
2019-01-07 14:00:00,607.7,27.8,16.4,14,7,200.54100000000003,70.18935,4.204285714285715
2019-01-07 15:00:00,658.7,27.0,18.6,15,7,217.37100000000004,76.07985000000001,4.204285714285715
2019-01-07 16:00:00,586.1,26.2,17.5,16,7,193.41300000000004,67.69455,4.204285714285715
2019-01-07 17:00:00,414.3,25.3,14.3,17,7,136.719,47.85164999999999,4.204285714285715
2019-01-07 18:00:00,24.6,24.3,12.8,18,7,8.118,2.8413,4.204285714285715
2019-01-08 07:00:00,174.0,21.0,8.4,7,8,57.42000000000001,20.097,4.204285714285715
2019-01-08 08:00:00,435.3,23.0,8.4,8,8,143.649,50.27715,4.204285714285715
2019-01-08 09:00:00,724.2,25.3,9.7,9,8,238.98600000000002,83.6451,4.204285714285715
2019-01-08 10:00:00,788.9,27.0,10.6,10,8,260.33700000000005,91.11795000000001,4.204285714285715
2019-01-08 11:00:00,863.2,28.1,12.1,11,8,284.856,99.69959999999999,4.204285714285715
2019-01-08 12:00:00,880.6,28.6,14.9,12,8,290.598,101.7093,4.204285714285715
2019-01-08 13:00:00,888.1,28.4,16.5,13,8,293.073,102.57554999999999,4.204285714285715
2019-01-08 14:00:00,861.1,28.0,16.5,14,8,284.163,99.45705,4.204285714285715
2019-01-08 15:00:00,803.3,27.4,16.0,15,8,265.089,92.78115,4.204285714285715
2019-01-08 16:00:00,691.1,26.4,14.8,16,8,228.06300000000002,79.82205,4.204285714285715
2019-01-08 17:00:00,472.8,24.9,13.2,17,8,156.024,54.608399999999996,4.204285714285715
2019-01-08 18:00:00,36.4,23.5,11.8,18,8,12.012000000000002,4.2042,4.204285714285715
2019-01-09 07:00:00,101.8,19.1,6.3,7,9,33.594,11.7579,4.204285714285715
2019-01-09 08:00:00,248.8,20.9,5.0,8,9,82.104,28.736399999999996,4.204285714285715
2019-01-09 09:00:00,455.3,23.5,2.9,9,9,150.249,52.587149999999994,4.204285714285715
2019-01-09 10:00:00,741.6,25.8,5.7,10,9,244.72800000000004,85.65480000000001,4.204285714285715
2019-01-09 11:00:00,837.5,27.0,9.2,11,9,276.375,96.73124999999999,4.204285714285715
2019-01-09 12:00:00,850.8,27.5,11.1,12,9,280.764,98.2674,4.204285714285715
2019-01-09 13:00:00,851.1,27.5,12.4,13,9,280.863,98.30205,4.204285714285715
2019-01-09 14:00:00,815.8,27.2,13.2,14,9,269.214,94.22489999999999,4.204285714285715
2019-01-09 15:00:00,771.6,26.8,13.9,15,9,254.62800000000004,89.11980000000001,4.204285714285715
2019-01-09 16:00:00,675.1,26.0,14.5,16,9,222.78300000000002,77.97405,4.204285714285715
2019-01-09 17:00:00,457.7,24.8,14.5,17,9,151.041,52.864349999999995,4.204285714285715
2019-01-09 18:00:00,35.9,23.6,12.3,18,9,11.847000000000001,4.146450000000001,4.204285714285715
2019-01-10 07:00:00,138.6,23.2,4.7,7,10,45.73800000000001,16.008300000000002,4.204285714285715
2019-01-10 08:00:00,394.9,25.0,6.2,8,10,130.317,45.61095,4.204285714285715
2019-01-10 09:00:00,534.6,26.1,10.6,9,10,176.418,61.7463,4.204285714285715
2019-01-10 10:00:00,568.8,26.6,11.0,10,10,187.70400000000004,65.69640000000001,4.204285714285715
2019-01-10 11:00:00,595.1,27.0,11.6,11,10,196.38300000000004,68.73405000000001,4.204285714285715
2019-01-10 12:00:00,741.3,27.2,13.7,12,10,244.62900000000002,85.62015,4.204285714285715
2019-01-10 13:00:00,754.2,27.3,15.0,13,10,248.88600000000002,87.1101,4.204285714285715
2019-01-10 14:00:00,686.6,27.1,14.6,14,10,226.57800000000003,79.3023,4.204285714285715
2019-01-10 15:00:00,706.5,26.9,14.5,15,10,233.14500000000004,81.60075,4.204285714285715
2019-01-10 16:00:00,661.6,26.4,14.3,16,10,218.32800000000003,76.4148,4.204285714285715
2019-01-10 17:00:00,447.6,25.5,13.0,17,10,147.708,51.697799999999994,4.204285714285715
2019-01-10 18:00:00,35.4,24.4,12.5,18,10,11.682000000000002,4.0887,4.204285714285715
2019-01-11 07:00:00,139.0,23.9,9.9,7,11,45.870000000000005,16.0545,4.204285714285715
2019-01-11 08:00:00,382.6,25.5,13.2,8,11,126.25800000000001,44.1903,4.204285714285715
2019-01-11 09:00:00,491.1,26.2,14.7,9,11,162.063,56.72204999999999,4.204285714285715
2019-01-11 10:00:00,247.9,26.3,16.3,10,11,81.807,28.63245,4.204285714285715
2019-01-11 11:00:00,402.8,27.0,13.8,11,11,132.924,46.5234,4.204285714285715
2019-01-11 12:00:00,445.5,27.4,15.1,12,11,147.015,51.45524999999999,4.204285714285715
2019-01-11 13:00:00,652.7,27.8,15.7,13,11,215.39100000000002,75.38685,4.204285714285715
2019-01-11 14:00:00,620.0,27.3,15.6,14,11,204.60000000000002,71.61,4.204285714285715
2019-01-11 15:00:00,616.8,26.9,13.8,15,11,203.54400000000004,71.24040000000001,4.204285714285715
2019-01-11 16:00:00,610.5,26.5,13.4,16,11,201.46500000000003,70.51275000000001,4.204285714285715
2019-01-11 17:00:00,409.6,25.4,16.6,17,11,135.168,47.3088,4.204285714285715
2019-01-11 18:00:00,34.9,24.5,13.2,18,11,11.517000000000001,4.03095,4.204285714285715
2019-01-12 07:00:00,183.3,23.0,9.6,7,12,60.489000000000004,21.17115,4.204285714285715
2019-01-12 08:00:00,545.5,25.3,12.0,8,12,180.015,63.00524999999999,4.204285714285715
2019-01-12 09:00:00,671.2,26.4,15.3,9,12,221.49600000000004,77.5236,4.204285714285715
2019-01-12 10:00:00,635.9,27.0,16.8,10,12,209.84700000000004,73.44645000000001,4.204285714285715
2019-01-12 11:00:00,593.6,27.1,16.1,11,12,195.88800000000003,68.5608,4.204285714285715
2019-01-12 12:00:00,699.5,27.4,16.3,12,12,230.83500000000004,80.79225000000001,4.204285714285715
2019-01-12 13:00:00,743.3,27.4,16.1,13,12,245.28900000000002,85.85115,4.204285714285715
2019-01-12 14:00:00,793.5,27.1,15.4,14,12,261.855,91.64925,4.204285714285715
2019-01-12 15:00:00,745.8,26.7,14.1,15,12,246.11400000000003,86.13990000000001,4.204285714285715
2019-01-12 16:00:00,668.1,26.0,13.8,16,12,220.47300000000004,77.16555000000001,4.204285714285715
2019-01-12 17:00:00,456.1,25.1,13.7,17,12,150.513,52.67955,4.204285714285715
2019-01-12 18:00:00,34.4,24.0,12.2,18,12,11.352000000000002,3.9732000000000003,4.204285714285715
2019-01-13 07:00:00,102.9,23.3,6.1,7,13,33.957,11.88495,4.204285714285715
2019-01-13 08:00:00,169.0,25.0,8.3,8,13,55.77000000000001,19.5195,4.204285714285715
2019-01-13 09:00:00,380.1,26.2,15.4,9,13,125.43300000000002,43.90155000000001,4.204285714285715
2019-01-13 10:00:00,365.2,26.9,15.0,10,13,120.51600000000002,42.180600000000005,4.204285714285715
2019-01-13 11:00:00,360.1,27.2,13.7,11,13,118.83300000000001,41.591550000000005,4.204285714285715
2019-01-13 12:00:00,478.1,27.8,15.0,12,13,157.773,55.220549999999996,4.204285714285715
2019-01-13 13:00:00,688.1,27.5,17.6,13,13,227.07300000000004,79.47555000000001,4.204285714285715
2019-01-13 14:00:00,569.8,27.0,18.9,14,13,188.03400000000002,65.81190000000001,4.204285714285715
2019-01-13 15:00:00,378.1,26.6,18.3,15,13,124.77300000000001,43.67055,4.204285714285715
2019-01-13 16:00:00,423.3,26.1,16.9,16,13,139.689,48.891149999999996,4.204285714285715
2019-01-13 17:00:00,313.0,25.1,13.4,17,13,103.29000000000002,36.151500000000006,4.204285714285715
2019-01-13 18:00:00,11.3,24.3,12.4,18,13,3.7290000000000005,1.30515,4.204285714285715
2019-01-14 07:00:00,88.3,23.2,8.7,7,14,29.139000000000003,10.19865,4.204285714285715
2019-01-14 08:00:00,361.1,24.9,9.9,8,14,119.16300000000001,41.70705,4.204285714285715
2019-01-14 09:00:00,423.5,25.9,14.3,9,14,139.755,48.914249999999996,4.204285714285715
2019-01-14 10:00:00,425.2,26.1,14.3,10,14,140.316,49.1106,4.204285714285715
2019-01-14 11:00:00,678.9,26.8,14.3,11,14,224.03700000000003,78.41295000000001,4.204285714285715
2019-01-14 12:00:00,804.2,27.1,15.0,12,14,265.386,92.88510000000001,4.204285714285715
2019-01-14 13:00:00,768.2,27.2,15.8,13,14,253.50600000000003,88.72710000000001,4.204285714285715
2019-01-14 14:00:00,704.3,27.0,16.6,14,14,232.41900000000004,81.34665000000001,4.204285714285715
2019-01-14 15:00:00,670.5,26.5,17.1,15,14,221.26500000000004,77.44275,4.204285714285715
2019-01-14 16:00:00,560.4,25.9,17.2,16,14,184.93200000000002,64.7262,4.204285714285715
2019-01-14 17:00:00,405.2,25.2,14.0,17,14,133.716,46.8006,4.204285714285715
2019-01-14 18:00:00,33.5,24.0,11.6,18,14,11.055,3.8692499999999996,4.204285714285715
2019-01-15 07:00:00,140.1,21.3,10.4,7,15,46.233000000000004,16.18155,4.204285714285715
2019-01-15 08:00:00,446.0,23.1,10.1,8,15,147.18,51.513,4.204285714285715
2019-01-15 09:00:00,648.8,25.1,13.6,9,15,214.10400000000004,74.9364,4.204285714285715
2019-01-15 10:00:00,665.7,26.2,14.7,10,15,219.68100000000004,76.88835,4.204285714285715
2019-01-15 11:00:00,740.1,26.9,16.5,11,15,244.23300000000003,85.48155000000001,4.204285714285715
2019-01-15 12:00:00,762.4,27.3,17.7,12,15,251.59200000000004,88.05720000000001,4.204285714285715
2019-01-15 13:00:00,677.3,27.2,18.7,13,15,223.50900000000004,78.22815000000001,4.204285714285715
2019-01-15 14:00:00,649.1,27.1,18.5,14,15,214.20300000000003,74.97105,4.204285714285715
2019-01-15 15:00:00,608.6,26.7,17.7,15,15,200.83800000000002,70.2933,4.204285714285715
2019-01-15 16:00:00,474.0,26.0,16.9,16,15,156.42,54.74699999999999,4.204285714285715
2019-01-15 17:00:00,310.7,25.1,14.3,17,15,102.53100000000002,35.885850000000005,4.204285714285715
2019-01-15 18:00:00,22.1,24.1,10.9,18,15,7.293000000000001,2.55255,4.204285714285715
2019-01-16 07:00:00,103.3,21.8,6.4,7,16,34.089,11.931149999999999,4.204285714285715
2019-01-16 08:00:00,322.4,23.8,4.8,8,16,106.39200000000001,37.2372,4.204285714285715
2019-01-16 09:00:00,539.7,25.7,9.2,9,16,178.101,62.33535,4.204285714285715
2019-01-16 10:00:00,562.6,26.9,12.9,10,16,185.65800000000002,64.9803,4.204285714285715
2019-01-16 11:00:00,504.6,27.0,14.8,11,16,166.518,58.281299999999995,4.204285714285715
2019-01-16 12:00:00,732.9,27.5,15.1,12,16,241.85700000000003,84.64995,4.204285714285715
2019-01-16 13:00:00,748.4,27.5,15.9,13,16,246.97200000000004,86.4402,4.204285714285715
2019-01-16 14:00:00,792.0,27.4,16.0,14,16,261.36,91.476,4.204285714285715
2019-01-16 15:00:00,758.5,27.0,16.4,15,16,250.30500000000004,87.60675,4.204285714285715
2019-01-16 16:00:00,671.3,26.4,16.1,16,16,221.52900000000002,77.53515,4.204285714285715
2019-01-16 17:00:00,459.0,25.5,13.3,17,16,151.47,53.0145,4.204285714285715
2019-01-16 18:00:00,43.6,24.5,11.7,18,16,14.388000000000002,5.0358,4.204285714285715
2019-01-17 07:00:00,155.2,22.4,6.1,7,17,51.21600000000001,17.925600000000003,4.204285714285715
2019-01-17 08:00:00,413.7,24.5,5.7,8,17,136.521,47.782349999999994,4.204285714285715
2019-01-17 09:00:00,541.2,26.0,13.9,9,17,178.596,62.508599999999994,4.204285714285715
2019-01-17 10:00:00,462.7,26.7,13.8,10,17,152.691,53.441849999999995,4.204285714285715
2019-01-17 11:00:00,596.8,27.2,13.7,11,17,196.94400000000002,68.9304,4.204285714285715
2019-01-17 12:00:00,704.7,27.8,13.8,12,17,232.55100000000002,81.39285,4.204285714285715
2019-01-17 13:00:00,667.8,27.5,14.0,13,17,220.37400000000002,77.1309,4.204285714285715
2019-01-17 14:00:00,785.5,27.5,14.6,14,17,259.21500000000003,90.72525,4.204285714285715
2019-01-17 15:00:00,657.6,26.8,14.2,15,17,217.00800000000004,75.95280000000001,4.204285714285715
2019-01-17 16:00:00,560.1,26.2,13.3,16,17,184.83300000000003,64.69155,4.204285714285715
2019-01-17 17:00:00,449.8,25.5,14.7,17,17,148.434,51.951899999999995,4.204285714285715
2019-01-17 18:00:00,53.8,24.5,13.1,18,17,17.754,6.2139,4.204285714285715
2019-01-18 07:00:00,162.6,22.8,6.5,7,18,53.65800000000001,18.7803,4.204285714285715
2019-01-18 08:00:00,488.5,24.9,7.2,8,18,161.205,56.42175,4.204285714285715
2019-01-18 09:00:00,637.4,26.0,11.4,9,18,210.34200000000004,73.61970000000001,4.204285714285715
2019-01-18 10:00:00,717.1,26.5,12.8,10,18,236.64300000000003,82.82505,4.204285714285715
2019-01-18 11:00:00,769.8,27.0,13.4,11,18,254.03400000000002,88.9119,4.204285714285715
2019-01-18 12:00:00,864.2,27.3,13.5,12,18,285.186,99.81509999999999,4.204285714285715
2019-01-18 13:00:00,862.3,27.3,14.1,13,18,284.559,99.59565,4.204285714285715
2019-01-18 14:00:00,826.1,27.1,15.0,14,18,272.613,95.41454999999999,4.204285714285715
2019-01-18 15:00:00,759.1,26.6,15.9,15,18,250.50300000000004,87.67605,4.204285714285715
2019-01-18 16:00:00,561.6,26.0,16.1,16,18,185.32800000000003,64.8648,4.204285714285715
2019-01-18 17:00:00,340.5,25.3,16.6,17,18,112.36500000000001,39.32775,4.204285714285715
2019-01-18 18:00:00,42.5,24.4,13.0,18,18,14.025000000000002,4.90875,4.204285714285715
2019-01-19 07:00:00,140.5,22.3,5.8,7,19,46.36500000000001,16.227750000000004,4.204285714285715
2019-01-19 08:00:00,406.9,24.5,6.8,8,19,134.277,46.99694999999999,4.204285714285715
2019-01-19 09:00:00,593.3,26.0,12.8,9,19,195.78900000000002,68.52615,4.204285714285715
2019-01-19 10:00:00,683.1,26.8,13.2,10,19,225.42300000000003,78.89805000000001,4.204285714285715
2019-01-19 11:00:00,733.6,27.1,14.6,11,19,242.08800000000002,84.7308,4.204285714285715
2019-01-19 12:00:00,782.6,27.2,15.6,12,19,258.25800000000004,90.39030000000001,4.204285714285715
2019-01-19 13:00:00,811.1,27.2,16.2,13,19,267.663,93.68205,4.204285714285715
2019-01-19 14:00:00,748.4,27.0,15.9,14,19,246.97200000000004,86.4402,4.204285714285715
2019-01-19 15:00:00,723.7,26.7,16.1,15,19,238.82100000000003,83.58735,4.204285714285715
2019-01-19 16:00:00,590.2,26.1,16.1,16,19,194.76600000000002,68.1681,4.204285714285715
2019-01-19 17:00:00,462.6,25.3,14.2,17,19,152.658,53.430299999999995,4.204285714285715
2019-01-19 18:00:00,52.5,24.2,11.9,18,19,17.325,6.06375,4.204285714285715
2019-01-20 07:00:00,110.9,20.8,6.9,7,20,36.597,12.80895,4.204285714285715
2019-01-20 08:00:00,325.3,23.1,5.3,8,20,107.34900000000002,37.57215,4.204285714285715
2019-01-20 09:00:00,488.2,25.4,8.9,9,20,161.106,56.3871,4.204285714285715
2019-01-20 10:00:00,560.8,26.7,12.6,10,20,185.06400000000002,64.7724,4.204285714285715
2019-01-20 11:00:00,611.4,27.0,13.4,11,20,201.76200000000003,70.61670000000001,4.204285714285715
2019-01-20 12:00:00,691.6,27.4,13.2,12,20,228.22800000000004,79.8798,4.204285714285715
2019-01-20 13:00:00,699.2,27.5,13.2,13,20,230.73600000000002,80.7576,4.204285714285715
2019-01-20 14:00:00,747.4,27.4,13.5,14,20,246.64200000000002,86.3247,4.204285714285715
2019-01-20 15:00:00,706.3,27.0,14.1,15,20,233.07900000000004,81.57765,4.204285714285715
2019-01-20 16:00:00,542.0,26.2,14.5,16,20,178.86,62.601,4.204285714285715
2019-01-20 17:00:00,428.1,25.3,12.2,17,20,141.273,49.44555,4.204285714285715
2019-01-20 18:00:00,31.2,24.1,10.0,18,20,10.296,3.6035999999999997,4.204285714285715
2019-01-21 07:00:00,44.3,21.2,7.4,7,21,14.619000000000002,5.11665,4.204285714285715
2019-01-21 08:00:00,256.7,23.4,6.0,8,21,84.711,29.648849999999996,4.204285714285715
2019-01-21 09:00:00,467.8,25.7,10.3,9,21,154.374,54.030899999999995,4.204285714285715
2019-01-21 10:00:00,544.9,26.6,14.7,10,21,179.817,62.93595,4.204285714285715
2019-01-21 11:00:00,734.5,26.9,14.7,11,21,242.38500000000002,84.83475,4.204285714285715
2019-01-21 12:00:00,637.1,27.0,13.8,12,21,210.24300000000002,73.58505000000001,4.204285714285715
2019-01-21 13:00:00,618.2,26.9,12.4,13,21,204.00600000000003,71.4021,4.204285714285715
2019-01-21 14:00:00,718.3,27.1,12.4,14,21,237.03900000000002,82.96365,4.204285714285715
2019-01-21 15:00:00,745.3,26.8,12.7,15,21,245.94900000000004,86.08215000000001,4.204285714285715
2019-01-21 16:00:00,601.7,26.0,13.1,16,21,198.56100000000004,69.49635,4.204285714285715
2019-01-21 17:00:00,390.1,25.0,12.5,17,21,128.733,45.05655,4.204285714285715
2019-01-21 18:00:00,30.8,23.9,10.1,18,21,10.164,3.5573999999999995,4.204285714285715
2019-01-22 07:00:00,169.9,21.5,7.7,7,22,56.06700000000001,19.623450000000002,4.204285714285715
2019-01-22 08:00:00,519.3,24.0,5.8,8,22,171.369,59.97915,4.204285714285715
2019-01-22 09:00:00,655.4,25.6,7.9,9,22,216.28200000000004,75.6987,4.204285714285715
2019-01-22 10:00:00,759.9,26.6,9.4,10,22,250.76700000000002,87.76845,4.204285714285715
2019-01-22 11:00:00,831.5,27.3,11.3,11,22,274.395,96.03824999999999,4.204285714285715
2019-01-22 12:00:00,849.0,27.5,13.0,12,22,280.17,98.0595,4.204285714285715
2019-01-22 13:00:00,858.0,27.5,13.2,13,22,283.14,99.09899999999999,4.204285714285715
2019-01-22 14:00:00,743.9,27.2,13.8,14,22,245.48700000000002,85.92045,4.204285714285715
2019-01-22 15:00:00,791.9,26.7,15.5,15,22,261.32700000000006,91.46445000000001,4.204285714285715
2019-01-22 16:00:00,667.4,26.0,16.6,16,22,220.24200000000002,77.0847,4.204285714285715
2019-01-22 17:00:00,461.9,25.1,17.5,17,22,152.427,53.34945,4.204285714285715
2019-01-22 18:00:00,50.8,24.4,15.4,18,22,16.764,5.867399999999999,4.204285714285715
2019-01-23 07:00:00,162.4,23.1,6.1,7,23,53.592000000000006,18.7572,4.204285714285715
2019-01-23 08:00:00,482.8,25.1,7.1,8,23,159.324,55.763400000000004,4.204285714285715
2019-01-23 09:00:00,615.1,26.5,10.5,9,23,202.98300000000003,71.04405000000001,4.204285714285715
2019-01-23 10:00:00,563.6,27.1,11.2,10,23,185.98800000000003,65.09580000000001,4.204285714285715
2019-01-23 11:00:00,629.2,27.7,12.1,11,23,207.63600000000002,72.6726,4.204285714285715
2019-01-23 12:00:00,629.2,27.9,12.8,12,23,207.63600000000002,72.6726,4.204285714285715
2019-01-23 13:00:00,672.8,27.8,13.8,13,23,222.02400000000003,77.70840000000001,4.204285714285715
2019-01-23 14:00:00,703.0,27.4,15.1,14,23,231.99000000000004,81.19650000000001,4.204285714285715
2019-01-23 15:00:00,689.9,27.0,16.1,15,23,227.66700000000003,79.68345000000001,4.204285714285715
2019-01-23 16:00:00,679.2,26.6,16.1,16,23,224.13600000000002,78.44760000000001,4.204285714285715
2019-01-23 17:00:00,470.0,25.6,15.5,17,23,155.1,54.285,4.204285714285715
2019-01-23 18:00:00,60.3,24.9,13.9,18,23,19.899,6.96465,4.204285714285715
2019-01-24 07:00:00,117.9,21.9,6.9,7,24,38.907,13.617449999999998,4.204285714285715
2019-01-24 08:00:00,378.5,24.2,6.1,8,24,124.90500000000002,43.716750000000005,4.204285714285715
2019-01-24 09:00:00,473.1,25.9,4.3,9,24,156.123,54.643049999999995,4.204285714285715
2019-01-24 10:00:00,615.8,27.0,5.6,10,24,203.21400000000003,71.12490000000001,4.204285714285715
2019-01-24 11:00:00,785.7,27.8,8.8,11,24,259.281,90.74835,4.204285714285715
